country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_EnergyStarFridge,own_None,reason_Lowerbills,reason_Environment,reason_Govtrebate,reason_Brandimage,reason_Smartfeatures,reason_Durability,barrier_Highprice,barrier_Fewmodels,barrier_Lowtrust,barrier_Installhassle,barrier_After‑salesdoubts,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_RecyclableMaterials,pref_FastService,pref_SolarCompatible,src_OnlineReviews,src_InStoreDemo,src_SocialMedia,src_FriendsFamily,src_GovtPortals,src_InfluencerBlogs,age_group,income_group,bill_group
India,Rural,20,Male,Diploma,37806.0,6,201.32,6-12mo,4,3,4,1,0,4043.0,4,CreditEMI,8,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,18-25,30-50k,120+
India,Rural,44,Female,Bachelor,4329.0,4,45.15,1-2yr,4,5,3,0,2,931.0,3,CreditEMI,7,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,36-45,<15k,40-80
India,Tier2,34,Male,Diploma,13390.0,3,61.56,<6mo,4,4,5,1,2,1993.0,4,Cash,7,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26-35,<15k,40-80
UAE,Metro,27,Male,Diploma,17317.0,1,84.35,6-12mo,2,3,2,0,0,1971.0,2,Cash,4,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,26-35,15-30k,80-120
UAE,Metro,36,Male,Bachelor,79942.0,5,395.24,>2yr,3,2,3,0,0,7677.0,3,Cash,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,36-45,50-80k,120+
UAE,Metro,60,Female,Bachelor,39115.0,2,194.9,6-12mo,4,3,3,0,0,4433.0,2,Cash,7,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,56+,30-50k,120+
India,Tier2,43,Male,Postgrad,10385.0,4,63.06,6-12mo,4,2,2,1,2,1561.0,5,CreditEMI,7,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,36-45,<15k,40-80
India,Rural,46,Female,Bachelor,44482.0,3,206.62,>2yr,5,4,2,1,2,4671.0,5,StoreFinance,3,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,46-55,30-50k,120+
India,Tier2,51,Female,Bachelor,16920.0,4,89.3,6-12mo,4,4,5,1,0,2135.0,3,StoreFinance,3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,46-55,15-30k,80-120
India,Tier2,50,Male,Secondary,22020.0,1,114.06,1-2yr,3,4,3,0,1,2460.0,5,StoreFinance,4,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,46-55,15-30k,80-120
India,Metro,27,Female,Bachelor,82127.0,3,397.29,<6mo,4,1,2,1,1,8018.0,5,CreditEMI,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,26-35,80k+,120+
Singapore,Metro,39,Female,Bachelor,81243.0,3,371.26,<6mo,5,4,3,1,1,7962.0,5,Cash,2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,36-45,80k+,120+
India,Metro,19,Male,Diploma,8681.0,3,70.3,1-2yr,5,4,5,0,0,1379.0,4,CreditEMI,9,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,18-25,<15k,40-80
UAE,Metro,38,Male,Bachelor,46868.0,4,215.57,1-2yr,4,3,3,1,1,5021.0,2,StoreFinance,6,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,36-45,30-50k,120+
India,Metro,33,Female,Secondary,7211.0,4,52.14,>2yr,3,3,3,0,0,1204.0,2,CreditEMI,6,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,26-35,<15k,40-80
UAE,Metro,32,Male,Bachelor,70749.0,3,333.28,>2yr,4,3,3,0,1,6999.0,3,BNPL,5,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,26-35,50-80k,120+
India,Metro,40,Female,Secondary,24443.0,4,118.9,6-12mo,5,3,3,1,2,2843.0,5,StoreFinance,6,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,36-45,15-30k,80-120
India,Rural,25,Male,Diploma,3093.0,8,64.04,<6mo,3,2,4,1,0,956.0,3,StoreFinance,3,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,18-25,<15k,40-80
India,Tier2,30,Female,Bachelor,3159.0,5,51.47,<6mo,3,5,2,0,1,796.0,4,CreditEMI,8,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,26-35,<15k,40-80
UAE,Metro,37,Other,Bachelor,37201.0,3,177.68,<6mo,4,3,1,0,0,3921.0,3,CreditEMI,5,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,36-45,30-50k,120+
India,Metro,33,Male,Secondary,11291.0,5,63.03,1-2yr,2,3,2,1,0,1464.0,3,CreditEMI,7,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,26-35,<15k,40-80
India,Rural,23,Female,Secondary,9296.0,3,33.47,>2yr,4,4,3,0,0,1345.0,5,CreditEMI,4,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18-25,<15k,<40
Singapore,Tier2,21,Female,Secondary,91322.0,6,447.99,1-2yr,4,3,3,1,2,8890.0,5,BNPL,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,18-25,80k+,120+
India,Tier2,30,Female,Bachelor,17540.0,2,99.68,>2yr,3,4,2,0,0,2333.0,2,Cash,5,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,26-35,15-30k,80-120
UAE,Metro,32,Female,Secondary,18862.0,4,112.61,>2yr,1,3,3,0,2,2228.0,3,Cash,5,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,26-35,15-30k,80-120
India,Rural,38,Male,Bachelor,5091.0,1,25.93,<6mo,2,4,3,0,1,934.0,1,Cash,4,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,36-45,<15k,<40
UAE,Metro,22,Female,Secondary,71391.0,2,347.72,6-12mo,3,2,5,0,0,7004.0,2,CreditEMI,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18-25,50-80k,120+
India,Metro,40,Male,Secondary,21869.0,5,115.83,6-12mo,2,3,3,1,1,2582.0,2,CreditEMI,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,36-45,15-30k,80-120
India,Rural,18,Female,Diploma,78520.0,3,375.69,>2yr,5,4,2,1,1,7886.0,5,StoreFinance,4,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,18-25,50-80k,120+
UAE,Metro,28,Female,Bachelor,24876.0,4,131.22,1-2yr,2,2,4,1,0,2806.0,2,CreditEMI,5,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,26-35,15-30k,120+
India,Metro,25,Male,Secondary,17201.0,4,92.55,6-12mo,2,3,3,0,0,1930.0,3,StoreFinance,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,18-25,15-30k,80-120
India,Metro,23,Female,Postgrad,20080.0,5,142.44,>2yr,4,2,4,1,1,2487.0,5,CreditEMI,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18-25,15-30k,120+
India,Tier2,47,Female,Diploma,8216.0,6,69.87,<6mo,4,4,3,0,2,1266.0,4,CreditEMI,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,46-55,<15k,40-80
UAE,Metro,18,Female,Diploma,62353.0,4,310.05,1-2yr,4,2,3,0,2,6442.0,3,CreditEMI,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,18-25,50-80k,120+
India,Metro,42,Male,Diploma,13705.0,3,81.69,6-12mo,2,3,3,1,1,1632.0,3,StoreFinance,9,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,36-45,<15k,80-120
India,Metro,42,Male,Bachelor,10462.0,8,114.3,6-12mo,4,2,3,0,0,1742.0,5,CreditEMI,5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,36-45,<15k,80-120
Singapore,Metro,29,Female,Bachelor,32096.0,3,134.66,1-2yr,1,3,3,0,0,3271.0,1,StoreFinance,5,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,26-35,30-50k,120+
UAE,Metro,27,Female,Secondary,40106.0,8,210.52,1-2yr,4,3,3,0,1,4266.0,2,CreditEMI,6,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26-35,30-50k,120+
India,Tier2,44,Male,Bachelor,18168.0,3,99.53,>2yr,3,4,4,1,1,2334.0,2,Cash,8,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,36-45,15-30k,80-120
UAE,Metro,43,Male,Diploma,29241.0,6,179.21,<6mo,3,2,4,1,1,3347.0,3,Cash,3,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36-45,15-30k,120+
UAE,Metro,47,Male,Secondary,53199.0,2,252.45,>2yr,5,3,2,1,2,5482.0,5,Cash,6,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,46-55,50-80k,120+
India,Metro,44,Female,Secondary,8674.0,3,53.4,>2yr,5,4,3,1,2,1392.0,5,CreditEMI,8,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36-45,<15k,40-80
UAE,Tier2,42,Male,Bachelor,49967.0,7,273.8,1-2yr,4,3,5,1,1,5269.0,4,BNPL,3,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,36-45,30-50k,120+
UAE,Metro,18,Male,Postgrad,34246.0,4,172.28,1-2yr,4,2,3,1,1,3701.0,4,CreditEMI,7,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,18-25,30-50k,120+
India,Metro,47,Male,Secondary,20096.0,3,98.12,1-2yr,3,5,4,1,1,2425.0,2,CreditEMI,6,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,46-55,15-30k,80-120
India,Metro,25,Male,Postgrad,5723.0,6,45.62,>2yr,2,3,2,1,1,1006.0,2,BNPL,9,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,18-25,<15k,40-80
Singapore,Metro,34,Female,Bachelor,34622.0,3,169.04,<6mo,5,2,1,1,1,3808.0,4,StoreFinance,2,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,26-35,30-50k,120+
India,Tier2,24,Female,Secondary,12109.0,3,67.46,6-12mo,5,4,5,1,1,1653.0,5,CreditEMI,8,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,18-25,<15k,40-80
Singapore,Metro,37,Female,Bachelor,32684.0,3,159.83,6-12mo,2,3,4,1,1,3320.0,2,StoreFinance,3,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,36-45,30-50k,120+
UAE,Tier2,41,Female,Diploma,28839.0,4,176.53,6-12mo,2,4,4,1,1,3049.0,2,CreditEMI,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,36-45,15-30k,120+
UAE,Metro,32,Male,Secondary,54528.0,3,256.45,1-2yr,3,2,3,1,1,5336.0,3,BNPL,4,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,26-35,50-80k,120+
UAE,Metro,51,Other,Postgrad,33603.0,2,187.21,1-2yr,5,4,3,0,2,3759.0,5,Cash,4,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,46-55,30-50k,120+
India,Metro,48,Male,Diploma,11167.0,7,75.46,<6mo,3,3,3,0,0,1402.0,1,CreditEMI,7,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,46-55,<15k,40-80
UAE,Metro,38,Male,Bachelor,43324.0,4,208.54,1-2yr,4,2,3,1,0,4675.0,2,Cash,6,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,36-45,30-50k,120+
India,Tier2,26,Female,Bachelor,18494.0,2,92.96,>2yr,3,3,3,1,1,2266.0,3,CreditEMI,7,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,26-35,15-30k,80-120
India,Rural,50,Female,Bachelor,9330.0,4,47.15,<6mo,5,4,1,1,2,1492.0,5,CreditEMI,4,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,46-55,<15k,40-80
India,Metro,33,Male,Postgrad,14382.0,3,96.02,1-2yr,4,4,5,0,0,1926.0,5,CreditEMI,9,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,26-35,<15k,80-120
India,Metro,31,Female,Secondary,21675.0,4,98.72,1-2yr,3,4,4,0,0,2393.0,2,StoreFinance,7,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,26-35,15-30k,80-120
UAE,Metro,37,Female,Bachelor,52663.0,6,259.36,6-12mo,3,3,4,1,1,5449.0,4,StoreFinance,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,36-45,50-80k,120+
UAE,Metro,18,Male,Bachelor,14640.0,5,96.73,<6mo,3,4,2,1,1,1814.0,4,CreditEMI,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,18-25,<15k,80-120
UAE,Metro,39,Female,Bachelor,13337.0,6,85.26,6-12mo,3,3,2,1,0,1914.0,4,CreditEMI,5,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,36-45,<15k,80-120
Singapore,Metro,40,Female,Secondary,22678.0,2,113.82,<6mo,4,4,2,1,2,2719.0,3,CreditEMI,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,36-45,15-30k,80-120
India,Metro,32,Male,Diploma,41022.0,3,219.2,>2yr,4,3,2,0,2,11005.976198476614,5,StoreFinance,6,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,26-35,30-50k,120+
India,Metro,31,Male,Bachelor,10199.0,3,44.47,6-12mo,4,5,3,1,2,1509.0,2,CreditEMI,5,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,26-35,<15k,40-80
Singapore,Tier2,37,Male,Postgrad,34416.0,4,187.43,6-12mo,3,3,1,1,1,3608.0,5,CreditEMI,5,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,36-45,30-50k,120+
India,Metro,38,Male,Secondary,7056.0,6,70.07,>2yr,1,5,3,0,0,1268.0,2,StoreFinance,6,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,36-45,<15k,40-80
UAE,Metro,44,Male,Bachelor,35817.0,4,175.44,>2yr,3,3,3,0,0,3810.0,3,Cash,5,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,36-45,30-50k,120+
India,Metro,32,Female,Diploma,49169.0,3,243.26,1-2yr,3,1,1,1,1,5011.0,1,CreditEMI,6,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,26-35,30-50k,120+
UAE,Metro,23,Male,Bachelor,15264.0,4,112.51,6-12mo,2,5,4,0,0,1832.0,2,Cash,6,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,18-25,15-30k,80-120
India,Metro,41,Male,Bachelor,19089.0,1,101.93,6-12mo,5,3,2,0,1,6221.025230602582,4,StoreFinance,5,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,36-45,15-30k,80-120
India,Metro,52,Female,Bachelor,27394.0,6,160.93,>2yr,3,2,3,1,0,3182.0,2,CreditEMI,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,46-55,15-30k,120+
India,Rural,42,Male,Bachelor,20238.0,1,90.6,6-12mo,5,4,3,0,1,2532.0,4,BNPL,4,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,36-45,15-30k,80-120
India,Tier2,32,Male,Secondary,12610.0,5,82.2,>2yr,3,2,3,0,0,1749.0,4,Cash,6,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26-35,<15k,80-120
India,Metro,24,Female,Bachelor,19396.0,3,77.88,6-12mo,3,4,2,0,2,2284.0,3,Cash,6,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,18-25,15-30k,40-80
India,Metro,31,Female,Postgrad,18043.0,8,132.39,<6mo,5,3,3,1,2,2157.0,5,CreditEMI,9,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,26-35,15-30k,120+
India,Metro,40,Male,Secondary,13140.0,3,71.66,6-12mo,3,4,2,0,0,1795.0,1,Cash,7,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,36-45,<15k,40-80
UAE,Rural,32,Female,Secondary,23218.0,2,97.0,<6mo,2,4,4,1,1,2629.0,2,Cash,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,26-35,15-30k,80-120
UAE,Metro,36,Male,Bachelor,31382.0,8,182.6,1-2yr,5,2,2,0,2,3611.0,5,Cash,7,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,36-45,30-50k,120+
India,Rural,39,Female,Bachelor,11418.0,4,78.15,6-12mo,3,4,1,1,1,1570.0,2,CreditEMI,4,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,36-45,<15k,40-80
India,Rural,35,Male,Bachelor,8864.0,3,54.9,<6mo,5,2,2,1,1,1537.0,5,CreditEMI,6,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26-35,<15k,40-80
India,Tier2,46,Other,Secondary,14268.0,6,96.41,1-2yr,3,2,3,1,0,1818.0,1,CreditEMI,7,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,46-55,<15k,80-120
India,Metro,31,Male,Bachelor,13370.0,5,85.54,6-12mo,4,4,5,0,0,1912.0,3,CreditEMI,2,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,26-35,<15k,80-120
Singapore,Metro,43,Male,Bachelor,9483.0,3,34.69,<6mo,2,3,2,1,1,1393.0,2,CreditEMI,3,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,36-45,<15k,<40
India,Metro,38,Female,Diploma,22657.0,5,130.45,1-2yr,4,4,4,1,2,2600.0,5,CreditEMI,5,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,36-45,15-30k,120+
UAE,Metro,38,Female,Postgrad,54702.0,6,277.97,6-12mo,3,3,2,1,1,5408.0,4,CreditEMI,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,36-45,50-80k,120+
India,Tier2,31,Female,Secondary,6244.0,2,57.36,6-12mo,3,3,3,0,1,1074.0,3,Cash,3,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,26-35,<15k,40-80
India,Tier2,27,Male,Diploma,9548.0,5,67.39,6-12mo,4,3,3,0,1,1438.0,4,Cash,6,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,26-35,<15k,40-80
UAE,Metro,18,Male,Bachelor,13033.0,5,91.93,6-12mo,3,4,3,0,0,1802.0,4,CreditEMI,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,18-25,<15k,80-120
India,Tier2,38,Female,Secondary,19713.0,3,109.91,1-2yr,4,4,1,1,2,2620.0,5,Cash,6,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,36-45,15-30k,80-120
India,Metro,53,Female,Bachelor,2721.0,1,21.14,6-12mo,4,4,3,1,2,912.0,5,CreditEMI,4,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,46-55,<15k,<40
India,Metro,27,Male,Bachelor,8321.0,4,73.61,1-2yr,5,3,3,0,2,1376.0,5,BNPL,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,26-35,<15k,40-80
India,Metro,32,Male,Postgrad,22334.0,2,107.83,6-12mo,3,4,4,0,1,2622.0,4,Cash,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26-35,15-30k,80-120
UAE,Tier2,22,Male,Postgrad,40177.0,4,198.81,1-2yr,4,2,2,1,1,4330.0,4,BNPL,5,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,18-25,30-50k,120+
India,Tier2,39,Male,Bachelor,15489.0,1,65.0,6-12mo,2,3,3,1,0,1854.0,3,StoreFinance,6,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,36-45,15-30k,40-80
India,Tier2,51,Male,Diploma,11834.0,5,83.51,<6mo,4,3,1,1,2,1667.0,5,StoreFinance,7,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,46-55,<15k,80-120
UAE,Metro,42,Male,Secondary,49005.0,7,241.06,>2yr,3,2,1,1,1,5005.0,3,Cash,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,36-45,30-50k,120+
India,Metro,41,Male,Diploma,8175.0,4,73.07,>2yr,1,3,3,0,0,1150.0,1,CreditEMI,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36-45,<15k,40-80
India,Tier2,52,Female,Bachelor,16782.0,3,85.21,1-2yr,4,3,3,1,1,2157.0,4,Cash,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,46-55,15-30k,80-120
India,Metro,36,Female,Secondary,10522.0,6,78.57,6-12mo,4,3,4,1,1,1554.0,4,CreditEMI,8,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,36-45,<15k,40-80
UAE,Metro,36,Female,Postgrad,67537.0,2,325.3,>2yr,4,4,4,1,1,6923.0,5,Cash,6,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,36-45,50-80k,120+
India,Tier2,50,Female,Diploma,13398.0,3,69.12,<6mo,2,3,4,1,2,1655.0,1,StoreFinance,7,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,46-55,<15k,40-80
India,Metro,37,Male,Secondary,19360.0,5,126.1,1-2yr,3,2,5,1,0,2111.0,3,StoreFinance,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,36-45,15-30k,120+
India,Metro,48,Male,Postgrad,23604.0,7,147.21,6-12mo,4,4,2,1,2,7167.78095721437,4,Cash,4,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,46-55,15-30k,120+
UAE,Metro,54,Female,Postgrad,61431.0,3,298.16,1-2yr,5,1,3,0,0,6243.0,5,Cash,6,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,46-55,50-80k,120+
India,Rural,38,Female,Postgrad,6675.0,3,45.57,1-2yr,3,3,3,1,0,1206.0,4,Cash,6,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,36-45,<15k,40-80
