country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,energy_saving_priority,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_None,barrier_Price,barrier_Models,barrier_Trust,barrier_Install,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_Recyclable,pref_FastService,src_OnlineRev,src_InStore,src_Social,src_FriendsFam,src_GovtPortal
UAE,Tier2,42,Male,Bachelor,53327.0,7,309.79,6-12mo,4,Lower bills,3,4,1,1,4770.0,5,Cash,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
UAE,Metro,18,Male,Postgrad,37717.0,4,204.69,1-2yr,3,Lower bills,3,2,1,0,3437.0,4,StoreFinance,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
India,Metro,47,Male,Secondary,20654.0,3,110.78,>2yr,3,Environment,2,2,1,1,2117.0,4,Cash,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
India,Metro,25,Male,Postgrad,7037.0,6,56.34,<6mo,3,New tech,2,2,1,0,1111.0,3,Cash,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Singapore,Metro,34,Female,Bachelor,38780.0,3,205.03,6-12mo,3,Lower bills,4,3,0,2,3667.0,2,BNPL,2,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
India,Tier2,24,Female,Secondary,13379.0,3,79.36,1-2yr,2,Environment,4,3,1,0,1410.0,2,Cash,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Singapore,Metro,37,Female,Bachelor,36802.0,3,194.87,1-2yr,4,Govt rebate,4,3,0,0,3571.0,4,CreditEMI,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
UAE,Tier2,41,Female,Diploma,32220.0,4,201.4,6-12mo,4,Lower bills,2,2,0,2,3300.0,5,BNPL,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
UAE,Metro,32,Male,Secondary,57773.0,3,296.81,<6mo,5,Lower bills,4,4,0,1,5584.0,4,Cash,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
UAE,Metro,51,Other,Postgrad,37068.0,2,214.67,>2yr,3,Lower bills,4,3,1,2,3567.0,4,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
India,Metro,48,Male,Diploma,12482.0,7,88.47,1-2yr,5,New tech,1,3,1,1,1630.0,4,Cash,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
UAE,Metro,38,Male,Bachelor,46790.0,4,245.6,<6mo,3,Lower bills,1,1,0,1,4195.0,2,Cash,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
India,Tier2,26,Female,Bachelor,19235.0,2,104.67,<6mo,3,Lower bills,3,2,1,0,1922.0,3,CreditEMI,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0
India,Rural,50,Female,Bachelor,10700.0,4,60.49,<6mo,3,Environment,3,4,1,0,1471.0,4,CreditEMI,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
India,Metro,33,Male,Postgrad,15505.0,3,105.11,6-12mo,3,Environment,4,3,1,0,1783.0,1,StoreFinance,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
India,Metro,31,Female,Secondary,22037.0,4,113.0,<6mo,3,New tech,2,4,0,0,2285.0,2,BNPL,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1
UAE,Metro,37,Female,Bachelor,55958.0,6,299.78,1-2yr,3,Lower bills,1,2,0,1,5008.0,4,Cash,4,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
UAE,Metro,18,Male,Bachelor,17308.0,5,115.4,<6mo,3,Govt rebate,1,3,1,0,1972.0,3,CreditEMI,3,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
UAE,Metro,39,Female,Bachelor,15890.0,6,104.56,1-2yr,5,Environment,3,3,1,1,1929.0,5,BNPL,9,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
Singapore,Metro,40,Female,Secondary,26398.0,2,141.89,6-12mo,2,Lower bills,2,4,0,0,2694.0,1,StoreFinance,5,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
India,Metro,32,Male,Diploma,38075.0,3,218.86,>2yr,4,Lower bills,4,3,0,1,3536.0,5,BNPL,5,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
India,Metro,31,Male,Bachelor,11548.0,3,58.35,6-12mo,3,Brand image,2,4,0,0,1534.0,3,CreditEMI,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
Singapore,Tier2,37,Male,Postgrad,38571.0,4,220.93,1-2yr,5,Lower bills,4,3,0,1,3711.0,5,Cash,3,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
India,Metro,38,Male,Secondary,8421.0,6,78.55,<6mo,5,Brand image,3,4,1,1,1457.0,5,Cash,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
UAE,Metro,44,Male,Bachelor,39301.0,4,209.24,6-12mo,5,Environment,3,3,1,1,3575.0,4,CreditEMI,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
India,Metro,32,Female,Diploma,44470.0,3,239.77,>2yr,3,Brand image,2,4,0,1,4172.0,3,CreditEMI,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
UAE,Metro,23,Male,Bachelor,17982.0,4,128.7,6-12mo,2,Environment,5,3,1,0,1942.0,1,Cash,9,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1
India,Metro,41,Male,Bachelor,19764.0,1,111.69,6-12mo,2,Environment,4,2,1,0,2061.0,1,BNPL,3,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1
India,Metro,52,Female,Bachelor,26936.0,6,169.16,6-12mo,4,Lower bills,3,3,0,0,2821.0,4,CreditEMI,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
India,Rural,42,Male,Bachelor,20779.0,1,102.93,>2yr,3,Brand image,2,4,1,0,2160.0,2,CreditEMI,5,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
India,Tier2,32,Male,Secondary,13852.0,5,93.76,>2yr,4,Lower bills,3,2,0,0,1568.0,2,CreditEMI,4,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
India,Metro,24,Female,Bachelor,20036.0,3,93.5,1-2yr,4,Environment,3,4,0,1,2409.0,5,CreditEMI,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
India,Metro,31,Female,Postgrad,18832.0,8,142.24,>2yr,4,Govt rebate,3,3,1,2,2187.0,3,BNPL,8,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
India,Metro,40,Male,Secondary,14350.0,3,83.78,>2yr,4,Lower bills,2,4,1,1,1884.0,3,CreditEMI,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
UAE,Rural,32,Female,Secondary,26413.0,2,125.89,<6mo,1,Lower bills,4,4,1,0,2768.0,1,CreditEMI,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
UAE,Metro,36,Male,Bachelor,34816.0,8,213.06,1-2yr,3,Lower bills,4,1,1,2,3407.0,3,CreditEMI,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
India,Rural,39,Female,Bachelor,12722.0,4,88.46,6-12mo,4,Lower bills,3,3,0,0,1600.0,4,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
India,Rural,35,Male,Bachelor,10241.0,3,65.6,<6mo,1,Govt rebate,4,2,1,0,1310.0,1,Cash,8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
India,Tier2,46,Other,Secondary,15399.0,6,107.84,>2yr,2,Lower bills,3,3,0,0,1636.0,3,CreditEMI,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
India,Metro,31,Male,Bachelor,14565.0,5,97.21,1-2yr,3,Lower bills,3,4,1,0,1510.0,4,CreditEMI,5,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
Singapore,Metro,43,Male,Bachelor,11949.0,3,54.93,6-12mo,3,New tech,4,3,0,1,1463.0,3,Cash,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
India,Metro,38,Female,Diploma,22891.0,5,140.79,>2yr,2,New tech,3,3,1,0,2331.0,1,CreditEMI,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
UAE,Metro,38,Female,Postgrad,57942.0,6,317.42,6-12mo,4,Govt rebate,1,2,0,0,5358.0,3,Cash,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
India,Tier2,31,Female,Secondary,7584.0,2,63.54,<6mo,5,New tech,3,4,1,0,1091.0,5,Cash,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
India,Tier2,27,Male,Diploma,10914.0,5,78.42,6-12mo,2,Environment,3,3,0,0,1431.0,1,BNPL,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
UAE,Metro,18,Male,Bachelor,15557.0,5,108.78,1-2yr,3,Environment,3,3,1,0,1904.0,4,CreditEMI,5,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
India,Tier2,38,Female,Secondary,20316.0,3,120.38,<6mo,4,Lower bills,2,3,1,2,2239.0,4,Cash,4,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
India,Metro,53,Female,Bachelor,3721.0,1,26.66,<6mo,2,Environment,5,2,0,2,993.0,2,CreditEMI,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
India,Metro,27,Male,Bachelor,9700.0,4,81.4,1-2yr,4,Govt rebate,3,4,1,0,1345.0,4,StoreFinance,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
India,Metro,32,Male,Postgrad,22611.0,2,119.27,1-2yr,5,Lower bills,3,2,1,2,2605.0,5,StoreFinance,8,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
UAE,Tier2,22,Male,Postgrad,43665.0,4,233.88,6-12mo,2,Brand image,4,2,0,2,4032.0,3,Cash,5,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0
India,Tier2,39,Male,Bachelor,16522.0,1,78.45,6-12mo,2,Environment,3,2,0,1,1799.0,2,CreditEMI,3,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
India,Tier2,51,Male,Diploma,13118.0,5,94.15,1-2yr,2,Environment,3,4,1,0,1411.0,3,StoreFinance,3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
UAE,Metro,42,Male,Secondary,52385.0,7,281.47,1-2yr,3,Govt rebate,4,3,1,1,4615.0,2,CreditEMI,5,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
India,Metro,41,Male,Diploma,9554.0,4,80.77,>2yr,3,Lower bills,3,3,0,0,1360.0,4,BNPL,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
India,Tier2,52,Female,Bachelor,17698.0,3,97.9,6-12mo,3,Environment,2,4,0,0,2159.0,3,CreditEMI,5,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
India,Metro,36,Female,Secondary,11861.0,6,89.59,6-12mo,3,Lower bills,4,3,1,2,1448.0,3,CreditEMI,7,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
UAE,Metro,36,Female,Postgrad,70290.0,2,366.25,6-12mo,1,Brand image,4,3,1,1,6181.0,1,StoreFinance,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
India,Tier2,50,Female,Diploma,14591.0,3,81.88,1-2yr,4,Environment,3,5,1,1,1856.0,2,Cash,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
India,Metro,37,Male,Secondary,20004.0,5,135.33,1-2yr,2,Lower bills,3,1,0,0,2113.0,4,CreditEMI,5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
India,Metro,48,Male,Postgrad,23708.0,7,156.9,<6mo,4,Lower bills,2,2,0,1,2573.0,4,CreditEMI,5,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
UAE,Metro,54,Female,Postgrad,64443.0,3,338.55,>2yr,3,Environment,2,3,1,1,14457.0964855926,2,CreditEMI,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
India,Rural,38,Female,Postgrad,8030.0,3,55.13,>2yr,3,Govt rebate,4,2,1,1,1190.0,4,Cash,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
India,Tier2,29,Male,Secondary,7848.0,6,71.15,1-2yr,5,Lower bills,2,4,1,1,1336.0,5,CreditEMI,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
India,Rural,30,Female,Bachelor,44346.0,3,219.74,1-2yr,4,Lower bills,2,4,1,1,4147.0,4,StoreFinance,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
India,Tier2,36,Male,Bachelor,4872.0,4,62.15,1-2yr,3,Environment,2,2,1,1,1001.0,3,StoreFinance,7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
India,Metro,46,Male,Bachelor,12127.0,2,75.45,1-2yr,2,Lower bills,3,2,0,1,1618.0,3,CreditEMI,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
India,Metro,21,Male,Diploma,11300.0,3,70.82,1-2yr,4,Lower bills,3,2,1,0,1580.0,5,StoreFinance,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0
India,Metro,40,Female,Bachelor,21594.0,3,126.55,<6mo,3,Lower bills,4,3,0,1,2238.0,1,Cash,3,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
India,Tier2,58,Male,Secondary,6160.0,5,58.36,<6mo,5,Brand image,1,4,1,0,1184.0,3,Cash,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
UAE,Metro,30,Male,Diploma,33274.0,4,191.86,<6mo,3,Brand image,3,3,1,0,3296.0,4,BNPL,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
India,Metro,37,Male,Bachelor,31486.0,5,171.81,>2yr,5,Lower bills,3,3,0,0,2889.0,4,CreditEMI,3,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0
UAE,Metro,18,Female,Postgrad,55817.0,5,311.92,6-12mo,3,Govt rebate,3,5,1,2,5082.0,4,Cash,7,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
India,Metro,30,Female,Bachelor,16426.0,3,89.84,1-2yr,1,Lower bills,3,3,0,0,1942.0,1,StoreFinance,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
India,Metro,29,Male,Diploma,8459.0,3,50.91,<6mo,3,Lower bills,3,2,0,1,1096.0,3,BNPL,5,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
India,Metro,40,Male,Diploma,4604.0,3,25.77,1-2yr,3,New tech,2,4,1,0,856.0,3,StoreFinance,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
India,Tier2,28,Male,Diploma,17782.0,5,128.42,>2yr,3,Environment,2,3,1,0,2018.0,1,CreditEMI,8,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
India,Metro,37,Male,Postgrad,4315.0,6,51.2,1-2yr,4,Lower bills,2,1,1,1,975.0,3,CreditEMI,2,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
Singapore,Metro,36,Female,Diploma,67136.0,4,360.02,>2yr,1,Lower bills,3,3,0,0,5824.0,1,Cash,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Singapore,Metro,33,Male,Postgrad,136430.0,8,700.03,1-2yr,4,Environment,2,5,1,1,11531.0,3,CreditEMI,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Singapore,Metro,39,Male,Secondary,26566.0,4,149.1,1-2yr,4,Brand image,3,3,0,1,2895.0,5,CreditEMI,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
India,Metro,26,Female,Secondary,17365.0,5,116.39,1-2yr,5,Brand image,2,2,1,0,2025.0,5,CreditEMI,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
India,Tier2,51,Female,Diploma,6090.0,4,49.63,1-2yr,2,Govt rebate,4,1,1,0,910.0,2,Cash,8,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1
UAE,Rural,18,Female,Bachelor,15451.0,8,116.41,>2yr,3,New tech,3,3,1,2,1761.0,2,CreditEMI,5,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
India,Tier2,39,Female,Bachelor,11444.0,3,71.85,1-2yr,4,Lower bills,2,3,1,0,1472.0,4,CreditEMI,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
UAE,Metro,36,Female,Diploma,37729.0,5,207.45,>2yr,3,Lower bills,4,4,1,0,3588.0,4,Cash,8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
UAE,Metro,65,Male,Postgrad,35023.0,5,202.03,1-2yr,5,Lower bills,4,2,0,2,3471.0,5,StoreFinance,7,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
India,Rural,38,Male,Bachelor,66662.0,2,356.24,>2yr,1,Environment,3,1,0,0,5792.0,3,Cash,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
India,Tier2,47,Female,Bachelor,26609.0,4,155.33,1-2yr,2,Lower bills,3,2,1,0,2712.0,3,Cash,6,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1
India,Tier2,18,Male,Diploma,6777.0,8,68.63,>2yr,2,Brand image,3,3,0,0,1071.0,2,CreditEMI,5,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
Singapore,Metro,31,Male,Bachelor,51906.0,5,278.13,<6mo,3,Govt rebate,3,3,1,1,4749.0,3,Cash,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
Singapore,Metro,38,Female,Diploma,49129.0,2,261.2,1-2yr,3,Lower bills,3,3,0,1,4462.0,1,Cash,5,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
India,Metro,37,Male,Secondary,10523.0,6,75.4,1-2yr,3,Govt rebate,3,3,0,0,1349.0,4,Cash,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
India,Metro,41,Male,Diploma,10048.0,5,91.24,6-12mo,3,Brand image,4,3,1,1,1422.0,4,CreditEMI,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
India,Metro,41,Female,Bachelor,32036.0,7,184.9,<6mo,2,Brand image,2,5,1,1,3191.0,2,CreditEMI,6,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
Singapore,Metro,28,Female,Secondary,31623.0,2,167.4,6-12mo,3,Environment,4,3,1,1,3211.0,2,BNPL,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
UAE,Metro,39,Male,Secondary,107470.0,3,551.81,<6mo,4,Environment,2,4,0,2,9096.0,4,Cash,4,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
India,Rural,43,Male,Postgrad,13598.0,3,71.48,1-2yr,2,Lower bills,4,2,0,1,1486.0,3,Cash,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Singapore,Metro,47,Male,Bachelor,24669.0,4,152.62,>2yr,2,Lower bills,3,3,0,1,8925.108271087169,1,StoreFinance,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
Singapore,Metro,42,Male,Bachelor,52032.0,4,276.11,1-2yr,5,Govt rebate,3,2,0,1,4740.0,4,Cash,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
UAE,Metro,48,Male,Diploma,19376.0,5,133.12,<6mo,3,Lower bills,3,2,1,0,2265.0,4,Cash,8,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
UAE,Metro,48,Female,Bachelor,93106.0,6,486.38,>2yr,1,Govt rebate,2,3,1,1,7817.0,1,CreditEMI,3,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
India,Metro,25,Male,Secondary,33196.0,4,174.96,1-2yr,5,Environment,3,2,1,1,3291.0,5,Cash,3,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
India,Tier2,58,Female,Postgrad,24265.0,4,125.44,6-12mo,2,Govt rebate,4,4,0,1,2604.0,2,BNPL,7,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
UAE,Metro,41,Male,Bachelor,17362.0,6,127.49,1-2yr,4,Govt rebate,3,2,1,1,2296.0,3,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
Singapore,Metro,31,Male,Bachelor,108679.0,2,555.5,>2yr,4,New tech,2,4,1,2,9249.0,4,StoreFinance,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0
UAE,Metro,22,Female,Bachelor,37158.0,2,201.93,6-12mo,2,New tech,3,3,0,0,3415.0,3,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
UAE,Metro,38,Male,Bachelor,42664.0,6,242.04,1-2yr,3,Lower bills,3,2,0,2,3914.0,4,Cash,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
UAE,Tier2,26,Male,Bachelor,13751.0,1,92.55,1-2yr,2,Environment,4,4,1,0,1545.0,3,Cash,6,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
Singapore,Metro,29,Male,Diploma,40548.0,3,209.4,6-12mo,5,Govt rebate,3,2,1,1,3874.0,5,Cash,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
Singapore,Metro,25,Male,Postgrad,50231.0,3,264.85,1-2yr,3,Lower bills,3,3,0,1,4574.0,3,CreditEMI,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
India,Metro,37,Male,Bachelor,30702.0,2,177.76,>2yr,3,Lower bills,3,4,1,1,3115.0,2,Cash,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
India,Metro,52,Male,Diploma,10892.0,1,64.95,<6mo,2,Environment,3,4,1,1,1598.0,1,BNPL,6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
India,Tier2,27,Female,Postgrad,2456.0,5,38.85,6-12mo,3,New tech,3,3,1,0,798.0,2,StoreFinance,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
India,Tier2,49,Female,Bachelor,12704.0,6,97.62,>2yr,4,New tech,4,1,1,2,1592.0,4,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
India,Tier2,50,Female,Diploma,12242.0,6,100.98,6-12mo,2,Brand image,3,4,0,1,1495.0,1,Cash,6,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
India,Metro,32,Male,Postgrad,5610.0,1,42.91,>2yr,3,Lower bills,2,2,0,0,1205.0,5,StoreFinance,5,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
Singapore,Metro,41,Female,Diploma,46580.0,4,244.95,>2yr,5,Environment,2,4,0,0,4427.0,4,BNPL,5,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
Singapore,Metro,54,Female,Secondary,18390.0,3,112.9,>2yr,4,Govt rebate,2,3,1,2,2156.0,5,StoreFinance,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
UAE,Metro,30,Female,Secondary,92316.0,6,502.89,1-2yr,1,Lower bills,4,2,0,0,7775.0,1,CreditEMI,5,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
Singapore,Metro,25,Male,Secondary,60570.0,3,318.41,6-12mo,5,Lower bills,2,4,1,1,5304.0,5,CreditEMI,3,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
UAE,Metro,20,Female,Diploma,105850.0,8,572.63,>2yr,2,Brand image,4,3,0,1,9073.0,1,BNPL,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1
India,Rural,46,Male,Bachelor,27803.0,3,149.19,1-2yr,4,Lower bills,2,2,1,2,2773.0,5,BNPL,2,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0
India,Tier2,43,Female,Diploma,9017.0,3,75.88,1-2yr,5,Lower bills,3,3,0,2,1360.0,5,StoreFinance,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
India,Metro,37,Female,Diploma,13280.0,5,103.16,1-2yr,1,Brand image,5,3,0,1,1474.0,1,Cash,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
India,Tier2,26,Female,Secondary,9599.0,5,70.1,6-12mo,4,New tech,2,3,1,2,1364.0,5,StoreFinance,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
India,Tier2,32,Female,Bachelor,9931.0,6,54.93,>2yr,4,Lower bills,3,3,0,2,1447.0,4,StoreFinance,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
India,Tier2,22,Male,Secondary,16260.0,4,99.74,6-12mo,3,Lower bills,3,5,1,1,1971.0,5,CreditEMI,6,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
UAE,Metro,27,Male,Postgrad,41369.0,2,195.65,<6mo,4,Environment,3,4,1,1,3989.0,4,Cash,7,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0
India,Metro,31,Female,Bachelor,6255.0,1,38.28,<6mo,3,Environment,2,5,0,0,905.0,2,Cash,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
India,Tier2,23,Female,Secondary,18249.0,4,109.17,6-12mo,2,Lower bills,3,2,0,0,1920.0,2,CreditEMI,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
UAE,Metro,37,Female,Secondary,45248.0,4,256.63,6-12mo,4,Lower bills,4,5,1,2,4279.0,5,CreditEMI,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
UAE,Metro,40,Female,Bachelor,33756.0,4,178.21,>2yr,2,Environment,3,2,1,1,3223.0,2,CreditEMI,5,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
